#####################################################################################
# Sample of identified Compact Groups of galaxies in EAGLE RefL100N1504
# from Harsuiker and Ploeckinger (2019, subm) 
#####################################################################################
#column 0: CG ID
#column 1: Snapshot number where the CG is identified
#column 2: Case depending on status of CG at next snapshot: (0: not merger, not identified as CG, 1: merged, 2: partly merged 3: not merged, still CG) 
#column 3: Projection where the CG is identified (note: some CGs are identified in more than one projection)
#column 4: Elongation (s_parallel / s_perpendicular, see Fig. 3)
#column 5: First snapshot where all CG members have merged  (-1 if they do not merge until z=0)
#column 6-10: GalaxyIDs of CG member from EAGLE database 
#####################################################################################
0063	27	2	negz	3.02	-1	  10458044	  59392560	  10458692	        -1	        -1
0064	27	2	negz	2.30	-1	  11535849	  11535136	   5991296	        -1	        -1
0065	27	2	negz	2.14	-1	  10470998	  10471351	   3140730	        -1	        -1
0066	27	2	negz	1.43	-1	  30512120	  10098637	  10099333	        -1	        -1
0067	27	0	negz	9.19	-1	  58712229	  17694923	   2773619	        -1	        -1
0068	27	0	negz	6.16	-1	   3097976	  10174305	  30551787	        -1	        -1
0069	27	0	negz	532.85	-1	  30791647	  10815707	   2635237	   2702328	        -1
0070	27	0	negz	53.21	-1	   2910655	   2909944	   8285910	        -1	        -1
0071	27	0	negz	35.09	-1	  11069448	   8438755	   2396540	        -1	        -1
0072	27	0	negz	1.72	-1	   2540480	  58512013	   2539796	        -1	        -1
0073	27	0	negz	1.22	-1	   2527429	  58494019	   8545514	        -1	        -1
0074	27	3	negy	5.21	-1	  10233208	   3106453	  59337970	        -1	        -1
0075	27	3	negy	2.96	-1	   2968525	   2967809	   9112391	        -1	        -1
0076	27	2	negy	986.79	-1	   3191523	  12242547	  12242305	        -1	        -1
0077	27	2	negy	9.19	-1	  17780225	  17782710	   2789491	        -1	        -1
0078	27	2	negy	5.29	-1	   8902870	   8902166	   2929899	        -1	        -1
0079	27	2	negy	2.27	-1	  11113540	  11112972	  59505029	        -1	        -1
0080	27	2	negy	13.50	-1	   9775079	   9775583	   3042622	        -1	        -1
0081	27	2	negy	0.80	-1	   2752832	  17545417	  17547903	        -1	        -1
0082	27	2	negy	0.71	-1	   9204134	  30115260	   9204520	        -1	        -1
0083	27	1	negy	0.18	28	  16864447	  16863972	  16861201	        -1	        -1
0084	27	0	negy	631.46	-1	  12421873	  10020273	  59286353	        -1	        -1
0085	27	0	negy	3.08	-1	  10905930	  59455678	   3169107	        -1	        -1
0086	27	0	negy	24.91	-1	  13344819	  16504439	   2472015	        -1	        -1
0087	27	0	negy	2.27	-1	  58289348	  58289002	   2471465	        -1	        -1
0088	27	0	negy	18.92	-1	   5285144	   5277531	   5280253	        -1	        -1
0089	27	0	negy	15.27	-1	  56106143	  56111500	   2666751	        -1	        -1
0090	27	0	negy	10.08	-1	   9247194	   2989442	  59136188	        -1	        -1
0091	27	2	negx	9.24	-1	  18444900	  18443372	   2900197	        -1	        -1
0092	27	2	negx	5.34	-1	   2940132	   8956338	   8955428	        -1	        -1
0093	27	2	negx	395.77	-1	  10996248	  12327823	  12327547	        -1	        -1
0094	27	2	negx	195.32	-1	  11604111	  11603650	   8620634	        -1	        -1
0095	27	2	negx	11.16	-1	   8565187	   2560296	   8564830	   8563943	        -1
0096	27	2	negx	104.18	-1	   2610265	  10498916	  10499781	        -1	        -1
0097	27	2	negx	1.56	-1	  17002949	  17001552	   2556918	        -1	        -1
0098	27	2	negx	0.58	-1	   2986439	   9227800	   9227010	        -1	        -1
0099	27	1	negx	1.06	28	  16914856	  16911817	  16915406	        -1	        -1
0100	27	0	negx	6.99	-1	   3093973	  10142660	  59317023	        -1	        -1
0101	27	0	negx	40.75	-1	   2687746	  56178151	  56104260	        -1	        -1
0102	27	0	negx	27.71	-1	  57769432	   2387206	   2386903	        -1	        -1
0103	27	0	negx	14.23	-1	   2849410	   2849083	  18155248	        -1	        -1
0104	27	0	negx	11.80	-1	  16824762	  49751984	  12973512	        -1	        -1
0105	27	0	negx	1.70	-1	   2540480	  58512013	   2539796	        -1	        -1
0106	27	0	negx	0.31	-1	  15851558	   2355836	   8398226	   2355102	        -1
0107	26	2	posz	3.33	28	  11535850	  11535625	  11535137	        -1	        -1
0108	26	3	posz	3.56	-1	   2967810	   9112392	   2968526	        -1	        -1
0109	26	3	posz	272.70	-1	   8707375	  11869711	  13451015	        -1	        -1
0110	26	3	posz	16.95	-1	  11403122	  11402533	   4339781	        -1	        -1
0111	26	3	posz	0.93	-1	  59480149	  11008330	  11008765	        -1	        -1
0112	26	2	posz	37.36	-1	   3731729	   3038465	   3038289	        -1	        -1
0113	26	2	posz	2.35	28	  10270862	  10270264	  10271008	        -1	        -1
0114	26	2	posz	1.63	28	  10949698	  10949218	  10950010	        -1	        -1
0115	26	2	posz	1.29	-1	  11052087	  11051668	  59490562	        -1	        -1
0116	26	1	posz	2.22	27	  10788869	  10788046	  10788379	        -1	        -1
0117	26	0	posz	8.39	-1	  60030948	  60023045	  60026214	        -1	        -1
0118	26	0	posz	43.93	-1	  16824763	  49751985	   3893131	        -1	        -1
0119	26	0	posz	369.02	-1	   7676194	   5325101	  12744883	        -1	        -1
0120	26	0	posz	24.09	-1	   1735461	   1734048	  55557646	        -1	        -1
0121	26	0	posz	16.85	-1	  13348662	  10452102	  10451081	        -1	        -1
0122	26	0	posz	13.97	-1	    994747	    993237	  53834791	        -1	        -1
0123	26	0	posz	1.59	-1	   2925906	   2925403	   2926180	        -1	        -1
0124	26	0	posz	1.15	-1	  30762643	  10761081	  30762223	        -1	        -1
0125	26	0	posz	0.89	-1	  56736878	  56737455	  56736574	        -1	        -1
0126	26	0	posz	0.42	-1	  12299816	  12300076	  59716466	        -1	        -1
0127	26	0	posz	0.40	-1	  10057682	  10057448	  30489069	        -1	        -1
0128	26	3	posy	4.34	-1	   9775080	   9775584	   3042623	        -1	        -1
0129	26	3	posy	2.72	28	  11183263	  11183641	  11183955	        -1	        -1
0130	26	3	posy	2.55	-1	  59480149	  11008765	  11008330	        -1	        -1
0131	26	3	posy	0.81	-1	  10099334	  10098638	  30512121	        -1	        -1
0132	26	2	posy	2.09	-1	  11052087	  11051668	  59490562	        -1	        -1
0133	26	2	posy	18.13	-1	   5953849	  11005678	  11006263	        -1	        -1
0134	26	2	posy	1.75	28	  10949698	  10949218	  10950010	        -1	        -1
0135	26	2	posy	1.15	-1	   9023693	   9022545	   2951459	        -1	        -1
0136	26	0	posy	7.04	-1	   8664095	   8663519	   2802421	   8662583	   2802840
0137	26	0	posy	652.16	-1	   5228329	  11328042	   3219736	        -1	        -1
0138	26	0	posy	615.15	-1	  12417240	   3293968	  12416989	        -1	        -1
0139	26	0	posy	488.59	-1	   3670606	   3406807	  11083870	        -1	        -1
0140	26	0	posy	3.41	-1	  29912144	  58950209	   8870455	        -1	        -1
0141	26	0	posy	3.33	-1	   3020381	   3020095	   3020462	        -1	        -1
0142	26	0	posy	1.20	-1	  12299816	  12300076	  59716466	        -1	        -1
0143	26	2	posx	0.96	28	  11535850	  11535625	  11535137	        -1	        -1
0144	26	3	posx	9.65	-1	  10905931	   3169108	  59455679	        -1	        -1
